num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,time,ZZ_features,AC_features
22,5,8,1,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,220.35,0,0
20,8,4,0,2,36,19,4,14.85238004,0.75935447,1,0,0,0,0,0,200.02,0,0
18,6,6,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,186.29,0,0
19,12,2,1,0,36,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,193.55,0,0
10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,141.6,0,0
19,9,2,2,1,34,18,4,12.40193927,0.8851369259999999,1,0,0,0,0,0,200.85,0,0
16,6,6,0,1,33,16,4,13.57073908,0.76264126,1,0,0,0,0,0,179.95,0,0
22,7,8,1,0,38,20,2,17.30667595,0.668598107,1,0,0,0,0,0,209.36,0,0
22,9,6,1,0,38,20,2,15.84140317,0.7304410259999999,1,0,0,0,0,0,210.01,0,0
17,10,4,1,0,36,17,3,14.85238004,0.71827742,1,0,0,0,0,0,182.5,0,0
16,10,4,0,1,37,17,3,17.30667595,0.6164169970000001,1,0,0,0,0,0,190.27,0,0
20,8,6,0,1,37,19,3,15.84140317,0.711945846,1,0,0,0,0,0,209.45,0,0
22,9,4,1,1,37,20,3,14.85238004,0.779081248,1,0,0,0,0,0,214.31,0,0
18,9,2,1,1,32,17,2,13.57073908,0.786112618,1,0,0,0,0,0,192.75,0,0
19,6,6,1,1,34,18,3,13.57073908,0.80890321,1,0,0,0,0,0,199.38,0,0
20,5,10,1,0,38,19,5,15.6486,0.7207175840000001,1,0,0,0,0,0,206.74,0,0
21,6,8,1,0,36,19,3,14.85238004,0.75935447,1,0,0,0,0,0,204.75,0,0
22,8,6,0,1,37,20,4,16.40622355,0.705293985,1,0,0,0,0,0,211.52,0,0
22,7,6,1,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,214.59,0,0
21,9,4,0,1,35,19,4,15.84140317,0.711945846,1,0,0,0,0,0,207.39,0,0
16,7,6,1,1,37,17,5,14.85238004,0.71827742,1,0,0,0,0,0,188.55,0,0
20,6,10,0,0,38,19,3,16.40622355,0.687435542,1,0,0,0,0,0,199.55,0,0
15,11,2,0,1,35,16,3,16.40622355,0.630834118,1,0,0,0,0,0,180.69,0,0
15,5,8,2,0,36,16,5,14.85238004,0.6968314520000001,1,0,0,0,0,0,186.31,0,0
15,6,6,1,1,35,16,5,13.57073908,0.76264126,1,0,0,0,0,0,181.69,0,0
22,6,10,0,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,207.69,0,0
17,7,8,0,0,36,17,2,16.40622355,0.650248925,1,0,0,0,0,0,187.65,0,0
21,8,6,1,0,36,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,211.67,0,0
14,5,8,1,0,34,15,2,20.66445863,0.484937093,1,0,0,0,0,0,169.56,0,0
21,9,4,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,202.65,0,0
16,8,6,0,0,34,16,3,15.84140317,0.653326315,1,0,0,0,0,0,187.34,0,0
18,9,4,1,0,34,17,3,13.57073908,0.786112618,1,0,0,0,0,0,195.64,0,0
21,8,8,1,0,40,20,4,18.16254095,0.637092068,1,0,0,0,0,0,212.33,0,0
14,6,6,0,1,33,15,5,14.01098511,0.7152218359999999,1,0,0,0,0,0,173.39,0,0
21,10,4,1,1,39,20,5,14.85238004,0.779081248,1,0,0,0,0,0,214.27,0,0
16,8,4,2,0,34,16,2,12.40193927,0.834515097,1,0,0,0,0,0,176.1,0,0
21,6,8,1,1,39,20,4,16.40622355,0.705293985,1,0,0,0,0,0,215.81,0,0
17,5,8,0,1,35,17,4,20.9562066,0.509067763,1,0,0,0,0,0,196.68,0,0
21,9,4,0,1,35,19,2,14.85238004,0.75935447,1,0,0,0,0,0,212.83,0,0
15,7,4,0,1,31,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,186.12,0,0
21,9,4,0,0,32,18,0,14.01098511,0.7834862659999999,1,0,0,0,0,0,199.73,0,0
22,7,8,1,1,41,21,5,17.82512691,0.665182513,1,0,0,0,0,0,217.4,0,0
21,9,4,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,210.71,0,0
22,9,8,1,1,45,22,4,17.82512691,0.680836008,1,0,0,0,0,0,218.89,0,0
18,10,4,0,0,34,17,2,15.84140317,0.6734333509999999,1,0,0,0,0,0,195.47,0,0
21,10,6,1,0,40,20,4,17.30667595,0.668598107,1,0,0,0,0,0,200.37,0,0
22,9,4,1,1,36,20,4,14.01098511,0.825867039,1,0,0,0,0,0,223.71,0,0
22,8,6,0,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,209.42,0,0
12,8,2,0,1,29,13,2,12.40193927,0.752221743,1,0,0,0,0,0,160.29,0,0
17,7,6,2,0,36,17,2,14.85238004,0.71827742,1,0,0,0,0,0,185.23,0,0
20,6,8,0,0,34,18,4,15.6486,0.7014949840000001,1,0,0,0,0,0,208.12,1,0
17,8,4,1,0,32,16,3,14.01098511,0.738677935,1,0,0,0,0,0,184.41,0,0
20,8,8,0,0,38,19,3,17.30667595,0.651668825,1,0,0,0,0,0,206.62,0,0
18,9,4,1,0,34,17,3,14.85238004,0.71827742,1,0,0,0,0,0,201.74,0,0
11,5,6,0,1,31,13,4,12.40193927,0.752221743,1,0,0,0,0,0,155.37,0,0
22,6,10,0,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,213.67,0,0
14,9,2,1,1,32,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,171.66,0,0
20,8,6,0,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,213.71,0,0
22,12,4,0,0,38,20,3,18.16254095,0.637092068,1,0,0,0,0,0,210.16,0,0
18,6,10,0,0,38,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,197.65,0,0
15,9,2,0,1,31,15,2,14.01098511,0.7152218359999999,1,0,0,0,0,0,171.77,0,0
15,6,6,1,1,34,16,4,14.01098511,0.738677935,1,0,0,0,0,0,176.9,0,0
19,8,6,1,1,39,19,3,17.30667595,0.651668825,1,0,0,0,0,0,200.46,0,0
22,10,2,0,1,33,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,211.67,0,0
15,4,8,1,1,35,16,5,20.9562066,0.493868273,1,0,0,0,0,0,179.03,0,0
20,8,4,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,203.99,0,0
22,8,6,0,1,37,20,5,14.85238004,0.779081248,1,0,0,0,0,0,214.56,0,0
21,9,6,0,1,39,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,214.09,0,0
16,6,8,0,0,34,16,4,15.6486,0.6613758129999999,1,0,0,0,0,0,181.19,0,0
18,6,6,0,1,33,17,4,13.57073908,0.786112618,1,0,0,0,0,0,204.36,0,0
13,7,2,0,1,27,13,2,11.64448285,0.801152657,1,0,0,0,0,0,164.26,0,0
17,9,2,0,1,31,16,3,12.40193927,0.834515097,1,0,0,0,0,0,190.57,0,0
15,8,6,1,0,36,16,2,20.9562066,0.493868273,1,0,0,0,0,0,177.56,0,0
22,10,6,0,1,41,21,4,17.30667595,0.685109188,1,0,0,0,0,0,209.72,0,0
20,10,6,0,0,38,19,3,17.30667595,0.651668825,1,0,0,0,0,0,199.94,0,0
22,9,6,1,0,38,20,2,17.82512691,0.6491516629999999,1,0,0,0,0,0,209.71,0,0
21,10,4,1,1,39,20,4,18.16254095,0.637092068,1,0,0,0,0,0,200.68,0,0
21,8,8,1,0,40,20,3,16.40622355,0.705293985,1,0,0,0,0,0,210.22,0,0
13,10,2,1,0,32,14,3,14.85238004,0.651826138,1,0,0,0,0,0,168.42,0,0
12,6,4,0,1,29,13,4,12.40193927,0.752221743,1,0,0,0,0,0,156.15,0,0
21,6,8,1,1,39,20,5,14.01098511,0.825867039,1,0,0,0,0,0,210.49,0,0
20,8,6,0,1,37,19,3,16.40622355,0.687435542,1,0,0,0,0,0,195.52,0,0
21,11,2,0,1,35,19,2,15.84140317,0.711945846,1,0,0,0,0,0,212.05,0,0
21,7,6,0,1,35,19,4,14.85238004,0.75935447,1,0,0,0,0,0,204.92,0,0
18,9,4,1,1,37,18,4,20.66445863,0.531221969,1,0,0,0,0,0,197.1,0,0
17,5,8,0,1,35,17,5,14.85238004,0.71827742,1,0,0,0,0,0,194.19,0,0
20,7,6,1,1,36,19,3,14.85238004,0.75935447,1,0,0,0,0,0,199.5,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,188.06,0,0
20,6,8,2,0,38,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,200.45,0,0
13,5,6,0,1,31,14,3,14.01098511,0.690969938,1,0,0,0,0,0,163.35,0,0
19,9,6,0,0,36,18,2,16.40622355,0.669100624,1,0,0,0,0,0,191.28,0,0
13,9,4,0,0,32,14,2,16.40622355,0.590091284,1,0,0,0,0,0,167.38,0,0
10,8,2,0,1,29,12,3,12.40193927,0.722711274,1,0,0,0,0,0,148.45,0,0
11,6,6,1,0,32,13,4,13.57073908,0.687435542,1,0,0,0,0,0,155.1,0,1
18,8,6,0,0,34,17,2,16.40622355,0.650248925,1,0,0,0,0,0,201.03,0,0
22,9,6,1,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,214.92,0,0
16,8,6,0,1,37,17,4,15.84140317,0.6734333509999999,1,0,0,0,0,0,190.35,0,0
21,5,10,0,0,36,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,202.14,0,0
18,8,6,0,1,37,18,4,23.93183622,0.458695033,1,0,0,0,0,0,192.93,0,0
19,8,4,1,0,32,17,2,12.40193927,0.860198473,1,0,0,0,0,0,188.17,0,0
19,7,6,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,202.09,0,0
17,7,4,0,2,34,17,4,14.01098511,0.761411788,1,0,0,0,0,0,182.18,0,0
21,13,0,0,0,32,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,201.97,0,1
22,10,4,0,1,37,20,3,17.30667595,0.668598107,1,0,0,0,0,0,214.89,0,0
22,8,6,0,1,37,20,3,14.85238004,0.779081248,1,0,0,0,0,0,210.32,0,0
21,7,8,0,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,213.89,0,0
17,7,6,0,0,32,16,2,20.9562066,0.493868273,1,0,0,0,0,0,192.05,0,0
21,5,8,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,196.86,0,0
22,4,10,0,1,37,20,5,13.57073908,0.85265885,1,0,0,0,0,0,215.15,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,190.31,0,0
19,6,6,1,1,35,18,4,13.57073908,0.80890321,1,0,0,0,0,0,195.36,0,0
18,6,10,0,0,38,18,4,15.6486,0.7014949840000001,1,0,0,0,0,0,201.7,0,0
16,6,8,0,0,34,16,3,14.85238004,0.6968314520000001,1,0,0,0,0,0,186.65,0,0
19,7,6,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,204.46,0,0
21,7,6,0,1,35,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,210.4,0,0
20,8,4,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,202.24,0,0
22,4,10,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,213.82,0,0
16,8,4,0,1,33,16,3,15.84140317,0.653326315,1,0,0,0,0,0,182.55,0,0
18,10,2,0,0,30,16,1,14.01098511,0.738677935,1,0,0,0,0,0,185.91,0,0
18,8,6,0,0,34,17,2,14.01098511,0.761411788,1,0,0,0,0,0,191.7,0,0
21,7,6,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,213.19,0,0
16,6,8,0,0,34,16,2,15.84140317,0.653326315,1,0,0,0,0,0,185.9,0,0
15,6,8,1,1,39,17,5,20.66445863,0.516254958,1,0,0,0,0,0,181.72,0,0
19,6,8,1,0,36,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,195.69,0,0
18,6,6,0,2,36,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,191.22,0,0
22,6,6,0,2,36,20,4,14.01098511,0.825867039,1,0,0,0,0,0,219.79,0,0
7,5,4,0,0,24,9,3,9.9582,0.7794786370000001,1,0,0,0,0,0,119.87,0,0
15,6,6,1,1,34,16,5,14.01098511,0.738677935,1,0,0,0,0,0,187.37,0,0
14,8,6,0,0,34,15,3,14.85238004,0.674704153,1,0,0,0,0,0,170.24,0,0
22,9,4,1,1,36,20,2,14.01098511,0.825867039,1,0,0,0,0,0,217.77,0,0
20,8,8,0,0,38,19,3,16.40622355,0.687435542,1,0,0,0,0,0,204.59,0,0
17,7,6,0,0,32,16,2,14.85238004,0.6968314520000001,1,0,0,0,0,0,185.21,0,0
22,4,12,0,0,38,20,6,15.6486,0.739440639,1,0,0,1,0,0,215.93,0,0
19,4,10,1,1,39,19,6,16.40622355,0.687435542,1,0,0,0,0,0,200.33,0,0
11,5,4,0,2,30,13,4,11.64448285,0.801152657,1,0,0,0,0,0,157.37,0,0
22,9,4,1,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,212.33,0,0
18,8,4,0,1,33,17,3,13.57073908,0.786112618,1,0,0,0,0,0,190.53,0,0
21,9,6,0,0,36,19,2,17.82512691,0.632714776,1,0,0,0,0,0,207.03,0,0
21,7,6,0,1,35,19,3,16.40622355,0.687435542,1,0,0,0,0,0,209.38,0,0
17,8,4,1,1,35,17,4,15.84140317,0.6734333509999999,1,0,0,0,0,0,198.95,0,0
15,6,6,1,0,32,15,2,13.57073908,0.738424225,1,0,0,0,0,0,172.69,0,0
22,8,4,0,2,36,20,2,16.40622355,0.705293985,1,0,0,0,0,0,220.57,0,0
20,7,6,1,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,201.96,0,0
22,7,8,1,0,38,20,4,14.85238004,0.779081248,1,0,0,0,0,0,207.17,0,0
20,10,4,0,0,34,18,1,15.84140317,0.6929572009999999,1,0,0,0,0,0,202.35,0,0
21,7,8,0,1,39,20,4,15.6486,0.739440639,1,0,0,0,0,0,214.85,0,0
16,6,6,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,188.06,0,0
16,9,4,1,0,34,16,2,14.01098511,0.738677935,1,0,0,0,0,0,176.76,0,0
13,7,6,0,0,32,14,3,14.01098511,0.690969938,1,0,0,0,0,0,174.24,0,0
20,8,6,0,1,37,19,4,16.40622355,0.687435542,1,0,0,0,0,0,208.57,0,0
22,8,8,0,0,38,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,222.81,0,0
22,6,10,0,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,210.02,0,0
20,9,4,1,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.82,0,0
21,8,8,1,0,40,20,4,16.40622355,0.705293985,1,0,0,0,0,0,207.19,0,0
22,7,8,1,0,38,20,3,14.85238004,0.779081248,1,0,0,0,0,0,209.59,0,0
18,6,6,0,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,195.66,0,0
10,6,4,0,1,29,12,4,12.40193927,0.722711274,1,0,0,0,0,0,150.61,0,0
22,10,2,0,1,33,19,1,14.01098511,0.8049556179999999,1,0,0,0,0,0,211.62,0,0
20,6,6,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,196.39,0,0
19,3,12,0,0,36,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,200.06,0,0
21,10,2,1,1,34,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,216.0,0,0
19,5,8,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,201.12,0,0
8,8,2,0,0,26,10,3,12.40193927,0.659742112,1,0,0,0,0,0,132.72,0,0
19,7,8,0,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,198.96,0,0
16,7,4,1,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,187.84,0,0
20,10,2,0,1,33,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,197.46,0,0
21,5,10,0,0,36,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,216.15,0,0
21,7,6,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,211.77,0,0
13,8,4,1,0,32,14,3,14.01098511,0.690969938,1,0,0,0,0,0,170.88,0,0
21,11,2,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,215.24,0,0
16,6,8,0,0,34,16,2,14.01098511,0.738677935,1,0,0,0,0,0,177.77,0,0
16,10,2,0,0,30,15,2,15.6486,0.640374378,1,0,0,0,0,0,175.23,1,0
18,8,4,0,0,30,16,1,14.01098511,0.738677935,1,0,0,0,0,0,188.02,0,0
19,9,4,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,200.64,0,0
13,8,4,1,0,32,14,2,14.01098511,0.690969938,1,0,0,0,0,0,168.59,0,0
19,6,8,1,0,36,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,195.91,0,0
20,7,6,1,1,37,19,4,14.85238004,0.75935447,1,0,0,0,0,0,201.27,0,0
14,8,4,0,1,33,15,3,20.9562066,0.478185899,1,0,0,0,0,0,174.86,0,0
22,8,6,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,203.98,0,0
15,9,4,0,0,32,15,3,20.66445863,0.484937093,1,0,0,0,0,0,172.92,0,0
15,5,6,0,1,31,15,3,13.57073908,0.738424225,1,0,0,0,0,0,173.68,0,0
22,8,8,0,0,38,20,2,17.30667595,0.668598107,1,0,0,0,0,0,222.19,0,0
13,5,6,0,1,31,14,4,20.66445863,0.468493741,1,0,0,0,0,0,172.95,0,0
21,8,4,1,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,207.08,0,0
21,8,6,1,1,39,20,5,14.85238004,0.779081248,1,0,0,0,0,0,211.25,0,0
13,6,6,1,0,32,14,3,14.01098511,0.690969938,1,0,0,0,0,0,163.9,0,0
13,7,4,0,1,31,14,5,13.57073908,0.713385576,1,0,0,0,0,0,173.16,0,0
18,8,6,0,1,37,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,203.5,0,0
12,5,8,1,0,34,14,5,14.01098511,0.690969938,1,0,0,0,0,0,162.82,0,0
22,10,4,0,1,37,20,3,16.40622355,0.705293985,1,0,0,0,0,0,215.3,0,0
19,7,4,0,2,34,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,203.01,0,0
20,5,8,1,2,40,20,5,14.85238004,0.779081248,1,0,0,0,0,0,202.75,0,0
20,8,4,0,1,33,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,196.06,0,0
16,10,2,0,1,33,16,2,14.85238004,0.6968314520000001,1,0,0,0,0,0,180.18,0,0
22,10,4,0,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,208.54,0,0
18,6,6,0,1,33,17,3,13.57073908,0.786112618,1,0,0,0,0,0,200.26,0,0
21,7,6,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,205.4,0,0
21,5,10,0,1,39,20,5,16.40622355,0.705293985,1,0,0,0,0,0,215.14,0,0
20,11,2,1,0,34,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,203.43,0,0
20,10,4,0,0,34,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,204.07,0,0
13,7,6,0,0,32,14,3,14.85238004,0.651826138,1,0,0,0,0,0,168.24,0,0
18,8,4,0,1,33,17,3,13.57073908,0.786112618,1,0,0,0,0,0,190.55,0,0
22,5,10,1,0,38,20,4,14.01098511,0.825867039,1,0,0,0,0,0,213.6,0,0
20,9,6,1,0,38,19,4,15.6486,0.7207175840000001,1,0,0,0,0,0,210.58,0,0
18,5,10,1,0,38,18,5,15.84140317,0.6929572009999999,1,0,0,0,0,0,200.0,0,0
16,6,8,0,0,34,16,2,16.40622355,0.630834118,1,0,0,0,0,0,180.38,0,0
18,6,6,0,1,33,17,5,13.57073908,0.786112618,1,0,0,0,0,0,195.27,0,0
22,7,8,1,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,211.88,0,0
20,8,4,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,202.18,0,0
20,6,8,0,1,37,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,206.54,0,0
20,8,6,0,1,37,19,4,16.40622355,0.687435542,1,0,0,0,0,0,208.7,0,0
12,7,4,1,1,32,14,5,13.57073908,0.713385576,1,0,0,0,0,0,164.29,0,0
13,7,4,0,1,31,14,3,12.40193927,0.7806173940000001,1,0,0,0,0,0,165.33,0,0
22,9,6,1,1,40,21,5,15.84140317,0.748479323,1,0,0,0,0,0,217.09,0,0
21,9,4,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,200.54,0,0
21,9,4,2,1,38,20,5,14.85238004,0.779081248,1,0,0,0,0,0,211.07,0,0
20,8,6,2,1,41,20,4,14.85238004,0.779081248,1,0,0,0,0,0,201.62,0,0
19,6,8,1,0,36,18,5,14.85238004,0.7391013679999999,1,0,0,0,0,0,200.37,0,0
21,7,6,0,1,35,19,3,14.85238004,0.75935447,1,0,0,0,0,0,209.41,0,0
20,7,8,1,0,38,19,4,15.84140317,0.711945846,1,0,0,0,0,0,204.24,0,0
18,8,4,0,1,33,17,3,20.66445863,0.516254958,1,0,0,0,0,0,199.1,0,0
22,6,8,0,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,210.53,0,0
17,5,6,0,2,34,17,5,13.57073908,0.786112618,1,0,0,0,0,0,188.19,0,0
22,12,2,0,0,34,19,3,15.6486,0.7207175840000001,1,0,0,0,0,0,209.39,0,0
21,9,4,0,1,35,19,3,14.85238004,0.75935447,1,0,0,0,0,0,205.12,0,0
11,8,2,1,1,31,13,4,14.01098511,0.665835293,1,0,0,0,0,0,156.18,0,0
18,8,6,0,0,34,17,4,14.01098511,0.761411788,1,0,0,0,0,0,200.77,0,0
16,6,6,0,1,33,16,3,13.57073908,0.76264126,1,0,0,0,0,0,190.46,0,0
12,8,2,0,1,29,13,2,11.64448285,0.801152657,1,0,0,0,0,0,155.45,0,0
18,9,4,1,0,34,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,197.9,0,0
13,9,2,0,1,31,14,3,14.01098511,0.690969938,1,0,0,0,0,0,165.1,0,0
20,5,8,1,1,37,19,4,14.85238004,0.75935447,1,0,0,0,0,0,203.93,0,0
11,5,8,0,0,32,13,4,13.57073908,0.687435542,1,0,0,0,0,0,155.51,0,0
22,4,10,0,1,37,20,5,14.01098511,0.825867039,1,0,0,0,0,0,217.2,0,0
21,9,4,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,207.37,0,0
10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,147.43,0,0
18,6,6,0,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,193.75,0,0
21,9,6,0,0,36,19,2,15.84140317,0.711945846,1,0,0,0,0,0,202.37,0,0
16,6,6,2,1,37,17,6,14.01098511,0.761411788,1,0,0,0,0,0,189.89,0,0
15,6,6,1,1,35,16,4,14.01098511,0.738677935,1,0,0,0,0,0,179.25,0,0
15,7,4,0,1,31,15,4,13.57073908,0.738424225,1,0,0,0,0,0,182.02,0,0
21,9,6,0,0,36,19,2,17.30667595,0.651668825,1,0,0,0,0,0,206.72,0,0
19,6,8,1,1,38,19,5,14.85238004,0.75935447,1,0,0,0,0,0,200.22,0,0
20,6,10,0,0,38,19,3,15.84140317,0.711945846,1,0,0,0,0,0,213.81,0,0
20,9,6,1,0,38,19,2,15.84140317,0.711945846,1,0,0,0,0,0,201.61,0,0
15,6,8,1,0,36,16,3,15.84140317,0.653326315,1,0,0,0,0,0,176.03,0,0
20,8,6,0,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,205.43,0,0
17,7,4,0,1,31,16,3,12.40193927,0.834515097,1,0,0,0,0,0,178.84,0,0
21,10,2,1,1,35,19,2,14.85238004,0.75935447,1,0,0,0,0,0,214.86,0,0
18,9,4,1,1,37,18,5,21.52784439,0.5099170270000001,1,0,0,0,0,0,191.16,0,0
21,7,10,0,0,40,20,4,16.40622355,0.705293985,1,0,0,0,0,0,208.13,0,0
13,5,6,0,1,31,14,4,13.57073908,0.713385576,1,0,0,0,0,0,167.71,0,0
22,6,10,0,1,41,21,3,18.16254095,0.652825106,1,0,0,0,0,0,210.49,0,0
17,10,4,1,0,36,17,2,16.40622355,0.650248925,1,0,0,0,0,0,186.03,0,0
22,12,0,0,0,30,18,0,12.40193927,0.8851369259999999,1,0,1,0,1,0,210.13,0,3
20,10,2,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,193.06,0,0
16,10,6,0,0,38,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,187.62,0,0
20,6,8,0,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,201.23,0,0
13,6,6,1,1,34,15,4,15.84140317,0.632580484,1,0,0,0,0,0,167.76,0,0
9,5,6,0,0,28,11,2,13.57073908,0.632348727,1,0,0,0,0,0,139.44,0,0
21,10,2,1,1,34,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,205.42,0,0
20,5,8,1,1,37,19,5,14.85238004,0.75935447,1,0,0,0,0,0,197.89,0,0
16,4,8,0,1,33,16,5,13.57073908,0.76264126,1,0,0,0,0,0,189.19,0,0
22,8,6,0,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,211.01,0,0
16,6,6,0,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,186.85,0,0
19,9,2,0,1,31,17,2,12.40193927,0.860198473,1,0,0,0,0,0,192.02,0,0
18,7,6,1,1,37,18,5,14.85238004,0.7391013679999999,1,0,0,0,0,0,198.21,0,0
14,6,6,0,0,30,14,2,14.01098511,0.690969938,1,0,0,0,0,0,173.28,0,0
15,7,6,0,0,32,15,2,14.01098511,0.7152218359999999,1,0,0,0,0,0,180.75,0,0
11,7,6,0,0,32,13,4,20.66445863,0.451451865,1,0,0,0,0,0,156.53,0,0
10,4,6,0,0,26,11,4,11.3808,0.7540278,1,0,0,0,0,0,144.34,1,0
21,11,4,0,0,36,19,2,18.16254095,0.620960537,1,0,0,0,0,0,196.76,0,0
20,5,8,1,1,37,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,200.28,0,0
22,8,6,0,0,34,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,212.48,0,0
9,8,0,1,1,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,139.54,0,0
19,9,4,0,1,35,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,191.2,0,0
21,10,6,1,0,40,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,203.3,0,0
22,5,10,1,0,38,20,3,15.6486,0.739440639,1,0,0,0,0,0,202.83,0,0
16,6,6,0,1,33,16,3,13.57073908,0.76264126,1,0,0,0,0,0,182.78,0,0
20,10,2,0,1,33,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.7,0,0
19,9,6,0,1,39,19,4,17.30667595,0.651668825,1,0,0,0,0,0,202.37,0,0
14,7,4,1,1,33,15,3,12.40193927,0.808015768,1,0,0,0,0,0,170.96,0,0
17,3,12,0,0,36,17,5,15.84140317,0.6734333509999999,1,0,0,0,0,0,191.33,0,0
